,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator,param_kbest__k,param_preprocessor__text__tfidf__ngram_range,param_preprocessor__text__tfidf__tokenizer,param_preprocessor__text__tfidf__use_idf,param_clf__estimator__class_weight,param_clf__estimator__penalty,param_clf__estimator__alpha,param_clf__estimator__max_features,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Balanced accuracy,split1_test_Balanced accuracy,split2_test_Balanced accuracy,split3_test_Balanced accuracy,split4_test_Balanced accuracy,mean_test_Balanced accuracy,std_test_Balanced accuracy,rank_test_Balanced accuracy,split0_test_Matthews correlation coefficient,split1_test_Matthews correlation coefficient,split2_test_Matthews correlation coefficient,split3_test_Matthews correlation coefficient,split4_test_Matthews correlation coefficient,mean_test_Matthews correlation coefficient,std_test_Matthews correlation coefficient,rank_test_Matthews correlation coefficient,learner
41,15.09425754547119,0.9167006952249761,2.935123348236084,0.156516256726182,"LinearSVC(class_weight='balanced', max_iter=10000)",10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': None, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7308190585864401,0.7243414423492155,0.7205988196343746,0.7266445947891176,0.7276130146847106,0.7260033860087718,0.0034106934770661737,182,0.35587094530192936,0.3453230746853138,0.3509409293415267,0.35183941574277333,0.3522544273782908,0.3512457584899668,0.0034039183058725882,228,0.6556189325930727,0.6465111759084349,0.6422375374194964,0.6486860283791318,0.6478571260072885,0.6481821600614849,0.004331185576718709,187,LinearSVC
294,1.7369476795196532,0.04225697688332964,0.2845292091369629,0.013136464101629509,ComplementNB(),5000,"(2, 2)",,True,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.635670073412984,0.6263135166258816,0.6277529869008205,0.6287606160932777,0.6341779441405125,0.6305350274346952,0.0036972686668476093,413,0.34715189626899645,0.3381542394779998,0.32401534888956873,0.4009722178240167,0.3459002405952685,0.35123878861117,0.026195182234517247,229,0.5222712144756841,0.5071924313686265,0.5114162116096911,0.510226931235224,0.5135328905506411,0.5129279358479734,0.0051017560394559965,411,ComplementNB
447,58.11587929725647,0.6315745618176292,0.6887175559997558,0.0280390870914894,RandomForestClassifier(),10000,"(1, 1)",,False,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7526990067655103,0.7439182380883834,0.7394558802360731,0.7496761191881388,0.7470486610999136,0.7465595810756038,0.004584404329302401,103,0.37087793701324234,0.333919353272032,0.3483430073220196,0.3442929710995868,0.3561309698591026,0.35071284771319666,0.012368017535772102,230,0.6841197335247355,0.6716630345497675,0.667105743939935,0.6786995464201427,0.6742287595416268,0.6751633635952415,0.00584417956531581,105,RandomForestClassifier
419,3.9596140384674072,0.18162548882424281,0.5015625,0.033230387682406715,NearestCentroid(),5000,"(1, 3)",,False,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.43241687059162226,0.4331366057290917,0.4504102490283576,0.443788685763639,0.44630002879355024,0.4412104879812522,0.0072069607217736895,478,0.3820991666978464,0.329138143799956,0.3611427789422792,0.33793272560616056,0.34083817638951236,0.35023019828715085,0.019073689922365897,231,0.3604470038203607,0.3618136910590917,0.37898324051005366,0.3674667832128609,0.3719816202694611,0.3681384677743656,0.006811629690364453,477,NearestCentroid
176,15.132807064056397,0.3548865914378342,3.2305378913879395,0.12625961274333794,BernoulliNB(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,0.1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 0.1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.6841802216784223,0.6828846984309774,0.6761191881387649,0.6863394270908306,0.6881658508494097,0.683537877237681,0.004126572868882707,286,0.3757840403643966,0.35152392385944436,0.3415481187637672,0.3384538574599153,0.34227161353119323,0.34991631079574337,0.01364975987646849,232,0.5909663450617818,0.5878554487424522,0.5795512218084794,0.5922636338522699,0.591986625545467,0.5885246550020901,0.004751786896127206,298,BernoulliNB
431,4.288822078704834,0.8456828149623533,0.5091415882110596,0.05020996123962419,NearestCentroid(),10000,"(1, 3)",,False,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.44753130847847994,0.44321289765366345,0.4630775874478192,0.4573197063480639,0.45839331989634324,0.4539069639648739,0.007360524061961223,477,0.3717462385098941,0.33488065112453913,0.366830649522978,0.33628947512206,0.33682038220673716,0.3493134792972417,0.016395661788052004,233,0.37350964242343676,0.3693250434859437,0.39140751834599313,0.376703917270381,0.3833465537093918,0.37885853504702927,0.007768652196602051,474,NearestCentroid
77,11.880523109436036,0.22214795367213389,2.8471107959747313,0.08261483235846313,SGDClassifier(),5000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.6994386065927739,0.6954080898229451,0.6791420757161365,0.6945444076579819,0.6976677224301756,0.6932401804440027,0.007255081135038647,257,0.3425179448542046,0.33952728659212816,0.3515932833012044,0.34455827372710507,0.36699573915329015,0.34903850552558646,0.009818784070140195,234,0.6196323317911848,0.6138131972237647,0.596183230270915,0.6120989399699657,0.6141067690404307,0.6111668936592523,0.007908075763904903,237,SGDClassifier
91,2.3036646842956543,0.13774368762540581,0.3170276165008545,0.04690704464583764,SGDClassifier(),10000,"(2, 2)",,False,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7033251763351087,0.7167122498920397,0.6978551892903412,0.7015978120051821,0.7071695940109416,0.7053320043067227,0.006430568232200087,219,0.35498513693703854,0.34182457073466294,0.33653367711565446,0.3451328522477118,0.36161152739431596,0.3480175528858767,0.009076313115456957,235,0.6249721837975719,0.6370268491143379,0.6185119528895704,0.620765846423423,0.6260776966388801,0.6254709057727567,0.006398771038078139,215,SGDClassifier
421,10.079789400100708,0.08603527923372731,2.560733461380005,0.07899271897929952,NearestCentroid(),10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.4504102490283576,0.4532891895782352,0.4625017993378437,0.45717575932057003,0.47120644975525483,0.4589166894040523,0.007361390390921456,475,0.3619352358847009,0.35075678862751974,0.36347642577536654,0.3154289637895455,0.34587477633328206,0.34749443808208297,0.01735178059261691,236,0.3686528025649553,0.3698999403786267,0.3793383706647042,0.3722948537449569,0.3859999986438386,0.3752371931994164,0.006529249065577819,475,NearestCentroid
409,10.601885414123535,0.542998942080753,2.8791482925415037,0.3636073549143689,NearestCentroid(),5000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.4502663020008637,0.4532891895782352,0.4625017993378437,0.45717575932057003,0.4709185142528074,0.45883031289806403,0.007299154779890888,476,0.3618839026378473,0.3508004662124872,0.36347642577536654,0.3154289637895455,0.34569557340838697,0.3474570663647267,0.01734839482673975,237,0.36851164560813,0.36992342965708663,0.379352814851269,0.3723102884716673,0.3856552402314476,0.37515068376392013,0.0064416220131646,476,NearestCentroid
429,14.293629837036132,0.27717369045243084,2.964189338684082,0.05434617601432216,NearestCentroid(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.46091838203541097,0.4751691377573053,0.47747229019720744,0.47819202533467686,0.4870429023898647,0.4757589475428931,0.008447168848146716,473,0.36983898835538476,0.3253663053667583,0.36334375842315525,0.3280763903038453,0.34636649655327945,0.34659838780048463,0.017969153796056278,238,0.38158551229855403,0.3957823926754727,0.39693066122438486,0.3933376050519462,0.4039692336152169,0.3943210809731149,0.007282775909452946,471,NearestCentroid
455,61.36283431053162,1.164212552228859,0.9456562995910645,0.05448121570078568,RandomForestClassifier(),10000,"(1, 3)",,False,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7483805959406938,0.7410392975385058,0.7336979991363178,0.7495321721606448,0.7405701122948459,0.7426440354142017,0.005783812935282629,126,0.3598305872243401,0.33132484029054926,0.3462513591335685,0.34622582946926916,0.34792699125100823,0.346311921473747,0.009055235569367853,239,0.6776641728762298,0.6670334979547269,0.658833425547972,0.6779711950040169,0.6646947696433386,0.6692394122052568,0.007496999602718089,130,RandomForestClassifier
433,58.347670555114746,2.1454158701863926,3.4156211376190186,0.695411457220726,RandomForestClassifier(),5000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7537066359579675,0.7436303440333957,0.7372966748236649,0.7503958543256082,0.7458969190901238,0.7461852856461519,0.005655402432830554,106,0.3646013410324532,0.3350024257027286,0.34535443545178407,0.3411483787629144,0.344829384219413,0.34618719303385864,0.009920752451198625,240,0.6850784552110855,0.6714467435694933,0.6642946916334002,0.6795152683606853,0.6724008497440671,0.6745472017037464,0.007140344765671416,109,RandomForestClassifier
440,55.36695022583008,1.6767596400496894,3.4177411079406737,0.09885345966643802,RandomForestClassifier(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.728515906146538,0.7272203828990932,0.7152727796171009,0.7277961710090687,0.725309530665131,0.7248229540673864,0.004892201301268679,186,0.35485296755702056,0.3443142054652252,0.34431463794753936,0.3383801378211282,0.3473771028546262,0.3458478103291079,0.005364704771832258,241,0.6520878880657748,0.6496545883315353,0.6355106911439145,0.6497861889145897,0.6451991234386252,0.6464476959788878,0.005906241928141982,189,RandomForestClassifier
445,69.15067176818847,3.112279701009282,3.116121530532837,0.19566620502110513,RandomForestClassifier(),10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7485245429681877,0.7429106088959263,0.735857204548726,0.7482366489132,0.7457529513389001,0.744256391332988,0.004661689171148428,120,0.36074782582830944,0.3356016631074615,0.34338340251296856,0.34648825609751227,0.3429213876601479,0.34582850704127993,0.008270907543715051,242,0.6784910420109814,0.6707294518023257,0.6627037743925881,0.6769595067319906,0.6726063483883202,0.6722980246652412,0.0055621578823700744,122,RandomForestClassifier
442,43.99405055046081,0.5172912439914534,0.9806731700897217,0.06965625515593216,RandomForestClassifier(),5000,"(1, 3)",,True,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7289477472290197,0.7216064488268318,0.7122498920397293,0.7236217072117461,0.7270371436798158,0.7226925877974286,0.005815411262622599,190,0.35883855184533364,0.33361242071306413,0.3443608660711368,0.34006924510786324,0.3515521169933323,0.34568664014614603,0.00879177091171522,243,0.6523518883517843,0.6419485596404162,0.6311905153517108,0.6444200666467012,0.6472015343041954,0.6434225128589616,0.007025726502542533,195,RandomForestClassifier
443,46.57848224639893,0.5385297411423899,0.9013624668121338,0.05026532052533795,RandomForestClassifier(),5000,"(1, 3)",,False,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7370087807686772,0.7341298402187995,0.7218943428818195,0.738304304016122,0.7398502735387273,0.734237508284829,0.00645115861025999,152,0.35209137007438973,0.33570682474365615,0.3419631498434734,0.34358253806866085,0.3547987151531647,0.34562851957666896,0.006955888547678745,244,0.6629209433591008,0.6582189504104483,0.6436624194072729,0.6632597124827485,0.6638303278532478,0.6583784707025636,0.00762588929886478,158,RandomForestClassifier
452,68.71132864952088,2.678673399733516,3.474971961975098,0.14571631859702058,RandomForestClassifier(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7473729667482366,0.7398877213185547,0.7289477472290197,0.7465092845832734,0.7401382090411748,0.7405711857840519,0.006592179579048806,133,0.36155248152546915,0.33792301484985154,0.34338822815775444,0.342664120374184,0.3402515782491471,0.3451558846312813,0.008420789922528668,245,0.6763279264345532,0.6660838280288885,0.6526453898501285,0.6739536044095871,0.6640212718864321,0.6666064041219179,0.008370845382483796,137,RandomForestClassifier
28,14.054051780700684,1.071582810020839,3.0814294815063477,0.4004108576850548,"LinearSVC(class_weight='balanced', max_iter=10000)",5000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': None, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7047646466100475,0.7050525406650353,0.6941125665755002,0.703037282280121,0.7028505614742298,0.7019635195209867,0.004024068504372376,224,0.34225170047899184,0.3420288974635925,0.34508538535855815,0.34704840829618705,0.3464029791615312,0.3445634741517722,0.002078434227643507,246,0.6237740514361841,0.6234529166536196,0.6096857468081939,0.6199053150477727,0.6176040858956352,0.6188844231682811,0.005139586128528683,226,LinearSVC
178,4.043026733398437,0.1255709574242149,0.5750432014465332,0.02652733177622295,BernoulliNB(),5000,"(1, 3)",,True,,,0.1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 0.1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.683316539513459,0.6838923276234345,0.6781344465236793,0.6905138908881532,0.6881658508494097,0.6848046110796272,0.004276248870585415,278,0.36406250830147124,0.34289590315113677,0.3363845090815739,0.34686076798646376,0.3286800856958833,0.3437767548433058,0.011868896721134788,247,0.5897867016235421,0.5892955054523323,0.5825750540945939,0.5982738692556694,0.5927492430262229,0.5905360746904721,0.005103920057595393,287,BernoulliNB
417,14.984032773971558,1.562388413131733,3.166594219207764,0.33675281644692756,NearestCentroid(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.4508420901108392,0.45933496473297825,0.4665323161076724,0.4639412696127825,0.4768211920529801,0.46349436652345055,0.008537140744040184,474,0.36134523012304864,0.3306581620844966,0.3579711779293023,0.3128842844706478,0.35281318933905725,0.34313440878931056,0.018526571610672213,248,0.37306265935178967,0.3803313339843632,0.38676077445736295,0.37952036871680833,0.39454749874409084,0.382844527050883,0.007284883580441786,472,NearestCentroid
29,14.871230792999267,1.2107706566174368,3.1400940895080565,0.21461317788502274,"LinearSVC(class_weight='balanced', max_iter=10000)",5000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': None, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7103785806823089,0.7087951633798762,0.6985749244278106,0.7087951633798762,0.7076014972646127,0.706829065826897,0.004220370491948209,215,0.34593116446707317,0.33894318210525953,0.3435206594046758,0.33739113381002417,0.3467189231873974,0.34250101259488597,0.0037246586484750563,249,0.6303678383548547,0.6276362263884546,0.6148841961499599,0.6263354641972774,0.6230722224263231,0.624459189503374,0.005331609076760889,217,LinearSVC
